text,clean_text,label,mentions_dem,mentions_rep
‘ Clashes With  Campaign Manager @KellyannePolls https://t.co/87svO1uqHH   ,  clashes with  campaign manager  kellyannepolls    ,Democrat,[],"['Trump', 'Trump']"
  https://t.co/71QxkQMxhw,  ,Democrat,[],['Trump']
"Angry spoiled Americans may get there way if Trump becomes President. He'll not only destroy Washington, he'll take out the USA. ","angry spoiled americans may get there way if trump becomes president. he ll not only destroy washington, he ll take out the usa. ",Democrat,[],"['Trump', 'Trump']"
"Glenn Beck says he supports  thinks Trump is ""unhinged"" https://t.co/RbE6iH18nM via @HuffPostPol",glenn beck says he supports  thinks trump is  unhinged   via  huffpostpol,Democrat,[],['Trump']
Economy adds 161K jobs in final report before election. Democratics create job.  https://t.co/FVhj7wbD8K,economy adds 161k jobs in final report before election. democratics create job.  ,Democrat,"['Democrat', 'Democratic']",[]
Let's see if my generation makes a substantial impact on this election.  ,let s see if my generation makes a substantial impact on this election.  ,Democrat,[],[]
NC news anchor @mchightower grips handcuffs during election polling segment for @wfmy https://t.co/Lkg3f19VA8   ,nc news anchor  mchightower grips handcuffs during election polling segment for  wfmy    ,Democrat,[],['Trump']
Hillary Clinton’s Closing Argument Is Right—And Is Probably Enough https://t.co/z0w0bUjQYM via @thedailybeast    👊,hillary clinton s closing argument is right and is probably enough  via  thedailybeast     ,Democrat,"['Clinton', 'Hillary']",[]
"After Years Of Being Considered As A JOKE Trump Finally Has Found His Audience! But Not Conservatives!

 https://t.co/XC65eDLxyz",after years of being considered as a joke trump finally has found his audience  but not conservatives    ,Democrat,['Hillary'],"['Trump', 'Trump']"
Let's do this America! 2 days until Election Day!     https://t.co/wtF7z9kcfX,let s do this america  2 days until election day      ,Democrat,"['Clinton', 'Hillary']",[]
"WHO'S READY 4 THIS CRAP 2B OVER TOMORROW?! 🙋 Whether Clinton or Trump win, it's OVER! 👏👏👏  1.5 years of BULL💩!  https://t.co/rvoy0GIKZZ","who s ready 4 this crap 2b over tomorrow     whether clinton or trump win, it s over       1.5 years of bull    ",Democrat,['Clinton'],"['Trump', 'Trump']"
Why  ? Here is one great reason! When Trump says he wants 2 MAGA this is what he means!  https://t.co/MloiDSbqyk,why    here is one great reason  when trump says he wants 2 maga this is what he means   ,Democrat,['Hillary'],"['Trump', 'Trump']"
Hillary Clinton Child Rape Bombshell https://t.co/kCfixKCREv      ,hillary clinton child rape bombshell       ,Democrat,"['Clinton', 'clinton', 'Hillary']",[]
Incredible proud that my first ever presidential election I can vote in is for @HillaryClinton !!    https://t.co/pPJlI3wxOx,incredible proud that my first ever presidential election i can vote in is for  hillaryclinton       ,Democrat,"['Clinton', 'Hillary']",[]
If you don't care for the  then ignore my tweets for the next 24 hours. ,if you don t care for the  then ignore my tweets for the next 24 hours. ,Democrat,[],[]
Guys lay off Trump! It was a CHARACTER assassination attempt!  Jeeez...,guys lay off trump  it was a character assassination attempt   jeeez...,Democrat,[],"['Trump', 'Trump']"
"Excuse me, Santorum, but Trump signed a pledge to wife one, two and three.  @cnn https://t.co/g3cD5msOiD","excuse me, santorum, but trump signed a pledge to wife one, two and three.   cnn ",Democrat,[],"['Trump', 'Trump']"
Witness: Trump also raped 12-yr-old and used her disappearance to threaten another victim https://t.co/WvNEQs7UzC  ,witness: trump also raped 12-yr-old and used her disappearance to threaten another victim   ,Democrat,[],"['Trump', 'Trump', 'Trump']"
"If Melania wants to go after cyberbullies, she should turn Donald's phone off.   ","if melania wants to go after cyberbullies, she should turn donald s phone off.   ",Democrat,[],"['trump', 'Donald']"
Economists: Don't vote for Donald Trump!  https://t.co/K9bSj8pCbE,economists: don t vote for donald trump   ,Democrat,[],"['Trump', 'Donald']"
@Mama_Jones2013 Trump and all his Supporters are Vile Creeps. We heard exactly what Trump said  , mama jones2013 trump and all his supporters are vile creeps. we heard exactly what trump said  ,Democrat,[],"['Trump', 'Trump', 'Trump']"
“Sue Magina” Calls Mike Pence Almost Daily And Talks About Her Menstrual Cycle https://t.co/7LJl7SxGyI  , sue magina  calls mike pence almost daily and talks about her menstrual cycle   ,Democrat,[],"['Trump', 'Pence']"
  Clinton’s  are unforgivable   5%=$10M for greens   https://t.co/kAkakvsuqx,  clinton s  are unforgivable   5  $10m for greens   ,Democrat,"['Clinton', 'Hillary']",[]
Can't stop           https://t.co/LWguAj0TKe,can t stop           ,Democrat,"['Clinton', 'Hillary', 'Hillary', 'Democrat', 'Democratic']",[]
 Hillary Clinton supporters trade votes with third party voters in swing states https://t.co/taj5eVAMQn https://t.co/8S3uRp6OUy, hillary clinton supporters trade votes with third party voters in swing states  ,Democrat,"['Clinton', 'Hillary']",['Trump']
MADAME PRESIDENT CLINTON ,madame president clinton ,Democrat,['CLINTON'],[]
  Please don't vote for a 'grab your p****' candidate. Vote for @HillaryClinton,  please don t vote for a  grab your p      candidate. vote for  hillaryclinton,Democrat,"['Clinton', 'Hillary']",[]
 for  and I hope you get your  cause dude you deff ain't got no  , for  and i hope you get your  cause dude you deff ain t got no  ,Democrat,[],['trump']
Why  Here's why! https://t.co/3mdQoX6Sc7,why  here s why  ,Democrat,[],['TRUMP']
I even have a helmet ready for when the glass ceiling falls    @emilyslist  @HillaryClinton https://t.co/bksG6bB8Hl,i even have a helmet ready for when the glass ceiling falls     emilyslist   hillaryclinton ,Democrat,"['Clinton', 'HILLARY', 'Hillary']",[]
"Good luck America - after Brexit &amp; the Labour leadership election, I kinda have faith in you  https://t.co/EA6VXbC3fW","good luck america - after brexit and; the labour leadership election, i kinda have faith in you  ",Democrat,[],[]
"there's civil war, Trump supporters ain't gonna ask voted for. They're going skin color attack ","there s civil war, trump supporters ain t gonna ask voted for. they re going skin color attack ",Democrat,[],['Trump']
There's no way in hell I'd vote 4 Trump He and his rabid supporters have disgraced this country w/their ignorance  ,there s no way in hell i d vote 4 trump he and his rabid supporters have disgraced this country w/their ignorance  ,Democrat,[],['Trump']
"Why Donald Trump could never be a normal candidate https://t.co/XTqhahswFE
",why donald trump could never be a normal candidate  ,Democrat,[],"['Trump', 'Trump', 'Donald']"
"Crowd at the Clinton-Obama rally, estimated at 40,000 people.
Enthusiasm gap? What enthusiasm gap?
 https://t.co/33SPD9vVJw","crowd at the clinton-obama rally, estimated at 40,000 people. enthusiasm gap  what enthusiasm gap   ",Democrat,"['Clinton', 'Obama']",[]
YUGE line of supporters at @HillaryForNY to get election night tkts &amp; volunteer. Well worth the wait to witness &amp; make herstory.  https://t.co/MAfhGxxMiL,yuge line of supporters at  hillaryforny to get election night tkts and; volunteer. well worth the wait to witness and; make herstory.  ,Democrat,['Hillary'],[]
" day 🇺🇸

        https://t.co/LBXAfEukqZ", day             ,Democrat,[],[]
"⚡️ “Black church burned, spray-painted with 'Vote Trump' in Mississippi”  

https://t.co/9sKTD4bTp6","    black church burned, spray-painted with  vote trump  in mississippi     ",Democrat,[],['Trump']
Adding (not-so) secret Facebook group  to what's keeping me sane &amp; hopeful this election. Vote!   https://t.co/AgGqW80G9Y,adding  not-so  secret facebook group  to what s keeping me sane and; hopeful this election. vote    ,Democrat,[],[]
 ... so you can  the  to  and complain the next 4 years!   🇺🇸, ... so you can  the  to  and complain the next 4 years      ,Democrat,[],[]
"It's 3:10 AM ESTin Washington DC and Donald Trump is still a major threat to the free world.
And he has small hands.
",it s 3:10 am estin washington dc and donald trump is still a major threat to the free world. and he has small hands. ,Democrat,[],"['Trump', 'Trump', 'Donald']"
Happy Election Day!   https://t.co/wvg1BGcNEU,happy election day    ,Democrat,[],[]
"We girls like getting pampered at salon.Sitting at the dryers,I meet interesting ppl. Today, I was flanked by 2 dems voting  ","we girls like getting pampered at salon.sitting at the dryers,i meet interesting ppl. today, i was flanked by 2 dems voting  ",Republican,[],['TRUMP']
"I may not like Donald Trump and I don't agree with many things he's said, but I will never trust  https://t.co/JM4fd4zAnR","i may not like donald trump and i don t agree with many things he s said, but i will never trust  ",Republican,['Hillary'],"['Trump', 'Donald']"
My Mine craft Salute to Donald J Trump  https://t.co/UdDR6NUmmW via @YouTube,my mine craft salute to donald j trump   via  youtube,Republican,[],"['Trump', 'Donald']"
"""The Clinton Campaign at Obama Justice"" 
 https://t.co/erPlIoSxUc by ", the clinton campaign at obama justice     by ,Republican,"['Clinton', 'Obama']",[]
" heard Hillary Clinton campaign mixes sperm, blood and urine in their food and calls it  "," heard hillary clinton campaign mixes sperm, blood and urine in their food and calls it  ",Republican,"['Clinton', 'Hillary', 'hillary']",['Trump']
This is the hypocrisy from the left that I'll never understand.    https://t.co/XVBdZzvxae,this is the hypocrisy from the left that i ll never understand.    ,Republican,['hillary'],['trump']
"Two final rally's:
Trump w/ Pastor Burns
Hillary w/ Gaga dressed as Nazi💩💩
Clear Choice-
VOTE 4 🇺🇸 VOTE TRUMP/PENCE

 https://t.co/5euTGAhVHO",two final rally s: trump w/ pastor burns hillary w/ gaga dressed as nazi   clear choice- vote 4    vote trump/pence   ,Republican,['Hillary'],"['Trump', 'TRUMP', 'PENCE']"
Just early voted n GA in the most important election of my lifetime.    @DanScavino @realDonaldTrump https://t.co/8D94utThzV,just early voted n ga in the most important election of my lifetime.     danscavino  realdonaldtrump ,Republican,[],"['Trump', 'Donald']"
The latest The Project 365 Vets Daily! https://t.co/SZ2kyasrJn Thanks to @minerjp @SwiftRead @barbaralongley  ,the latest the project 365 vets daily   thanks to  minerjp  swiftread  barbaralongley  ,Republican,[],['trump']
It's deplorable that @HillaryClinton supporters would do this. We need to raise money for this guy!  https://t.co/UW5P4rXCuW,it s deplorable that  hillaryclinton supporters would do this. we need to raise money for this guy   ,Republican,"['Clinton', 'Hillary']",[]
I LOVE the  @realDonaldTrump @MELANIATRUMP @EricTrump @IvankaTrump @DonaldJTrumpJr   are counting on  to ,i love the   realdonaldtrump  melaniatrump  erictrump  ivankatrump  donaldjtrumpjr   are counting on  to ,Republican,[],"['Trump', 'Trump', 'TRUMP', 'Trump', 'Trump', 'Trump', 'Trump', 'Donald', 'Donald']"
"Just voted in my first presidential election, ","just voted in my first presidential election, ",Republican,[],[]
12:20am here in Grand Rapids Michigan and Trump ready to start his final rally. This guy is a workaholic! Going to be great President! ,12:20am here in grand rapids michigan and trump ready to start his final rally. this guy is a workaholic  going to be great president  ,Republican,[],['Trump']
"Trump Wins Despite @cnn @msnbc Smearing Him 24/7

  🏁🏆🏛

    ",trump wins despite  cnn  msnbc smearing him 24/7             ,Republican,[],"['Trump', 'Trump', 'Trump', 'Pence']"
"Elizabeth Warren offers ""peace pipe"" to our President Donald Trump?  Good for her.  She's willing to forgive.    ",elizabeth warren offers  peace pipe  to our president donald trump   good for her.  she s willing to forgive.    ,Republican,[],"['Trump', 'Trump', 'Donald']"
"@pathdavid33 @JebBush @HillaryClinton 
    🤔🤔 https://t.co/tUXIkzh9Nd", pathdavid33  jebbush  hillaryclinton         ,Republican,"['Clinton', 'Hillary', 'Hillary']",[]
 Hillary Clinton is the epitome of everything we hate about politics.      https://t.co/7wLw7HTPFu, hillary clinton is the epitome of everything we hate about politics.      ,Republican,"['Clinton', 'Hillary', 'DNC', 'DNC']",[]
"WOW  Official Holds Up  Clinton’s Inauguration Jewelry, Shocks  Host https://t.co/SGe63NWwuQ  ","wow  official holds up  clinton s inauguration jewelry, shocks  host   ",Republican,"['Clinton', 'Hillary', 'Hillary', 'Hillary']",['GOP']
" Momma was a liberal
          https://t.co/p7zrrP7Mc7", momma was a liberal           ,Republican,[],"['Trump', 'Trump']"
" -  
Rudy Giuliani: Trump Will Save 2nd Amendment, Clinton Will ‘Take It Away From You’
https://t.co/Vm1btmYrl0"," -   rudy giuliani: trump will save 2nd amendment, clinton will  take it away from you  ",Republican,"['Clinton', 'Hillary']","['Trump', 'Trump']"
"As per a news report, the Dallas IRS office is investigating the Clinton Foundation.  @hughhewitt","as per a news report, the dallas irs office is investigating the clinton foundation.   hughhewitt",Republican,"['Clinton', 'Hillary']",[]
"TRUMP SOCIAL TAKEOVER!
Let Trump take over your FB/Twitter on Election Day to show we WILL  https://t.co/t7mGR2hOeS",trump social takeover  let trump take over your fb/twitter on election day to show we will  ,Republican,[],"['TRUMP', 'Trump']"
